trajectory,sample,progress_percent,A1_deg,A2_deg,A3_deg,A4_deg,A5_deg,A6_deg,delta_A1_deg,delta_A2_deg,delta_A3_deg,delta_A4_deg,delta_A5_deg,delta_A6_deg,delta_norm_deg
16:41 P5 aux,55,83.33333333333333,-14.315167230476941,-57.8829742396377,100.35602674857773,0.00014681182890105131,47.465259902093194,-14.295817353019638,0.008908246353211524,0.5926440005653291,0.41265468956808604,0.0164890513146769,1.0458143304960075,0.00703425523122192,1.2710779458838979
16:41 P5 aux,56,84.84848484848484,-14.319195022393659,-57.61501502293871,100.54260524642525,0.007602203717075806,46.992403366728006,-14.298997834927867,0.00402779191671776,0.2679592166989906,0.18657849784752045,0.007455391888174755,0.4728565353651888,0.0031804819082292823,0.5747076666894596
16:41 P5 aux,57,86.36363636363636,-14.319453232126444,-57.59783695635244,100.55456623772488,0.008080146666228786,46.9620899438485,-14.29920172614187,0.0002582097327845645,0.017178066586268415,0.011960991299631019,0.0004779429491529796,0.030313422879508778,0.0002038912140029936,0.03684279528673067
16:41 P5 aux,58,87.87878787878788,-14.319453232126444,-57.59783695635244,100.55456623772488,0.008080146666228786,46.9620899438485,-14.29920172614187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:41 P5 aux,59,89.39393939393939,-14.170869868074245,-57.82429925035687,100.48364482366564,0.005335198166494613,47.248568841413906,-14.34440688890959,0.14858336405219852,0.22646229400443474,0.07092141405924224,0.002744948499734172,0.28647889756540934,0.04520516276772035,0.40312930169412925
16:41 P5 aux,60,90.9090909090909,-13.725119775917644,-58.50368613237018,100.2708805814879,-0.0028996473327078903,48.108005534110134,-14.480022377212752,0.4457500921566009,0.6793868820133042,0.21276424217774093,0.008234845499202503,0.859436692696228,0.13561548830316106,1.2093879050823921
16:41 P5 aux,61,92.42424242424242,-12.982202955656645,-59.63599760239238,99.91627351119172,-0.016624389831378768,49.5404000219372,-14.706048191051353,0.7429168202609997,1.1323114700222021,0.35460707029618277,0.013724742498670877,1.432394487827068,0.22602581383860176,2.015646508470675
16:41 P5 aux,62,93.93939393939394,-11.942917813720545,-61.22001677485431,99.42020470599914,-0.035824279464724766,51.54421292264233,-15.022241422393117,1.0392851419360998,1.5840191724619288,0.49606880519257857,0.019199889633346,2.003812900705128,0.3161932313417637,2.8197389135879027
16:41 P5 aux,63,95.45454545454545,-10.933640657956081,-62.75829948529555,98.93845923253309,-0.05446979763699029,53.49016837173136,-15.329304991690458,1.0092771557644635,1.5382827104412442,0.4817454734660487,0.01864551817226552,1.945955449089027,0.30706356929734113,2.7383226757218195
16:41 P5 aux,64,96.96969696969697,-10.221530230296016,-63.8436576077279,98.59855658718553,-0.06762541880978742,54.86316602568956,-15.545958235452357,0.7121104276600647,1.0853581224323463,0.3399026453475642,0.013155621172797137,1.3729976539582012,0.21665324376189865,1.9320640723335392
16:41 P5 aux,65,98.48484848484848,-9.806586530740358,-64.47609114215138,98.40049676995645,-0.07529114298311618,55.66320588451694,-15.672201153678813,0.4149436995556588,0.6324335344234768,0.19805981722907973,0.007665724173328753,0.8000398588273825,0.12624291822645617,1.1258054689452772
16:41 P5 aux,66,100.0,-9.687212755651057,-64.65803384565078,98.34351759880275,-0.0774964697162211,55.89336669494111,-15.708519559629114,0.1193737750893007,0.18194270349940211,0.056979171153699326,0.0022053267331049176,0.23016081042416658,0.03631840595030056,0.3238792370822566
19:39 P5=P3,0,0.0,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:39 P5=P3,1,1.4705882352941178,-0.0006366454709037103,-90.00005133283139,89.9995196374269,-0.004732212730653279,0.2825628975654114,-0.0005608033490608861,0.0006366454709037103,5.133283139002742e-05,0.00048036257310002384,0.00020578726934672095,0.2864788975654114,0.0005618033490608861,0.28648063708113597
