eje,mae_deg,rmse_deg,max_abs_deg,mean_signed_deg_auxiliar
A1,2.3937446519819088,5.165102481826432,25.16806570965285,0.6318278525972497
A2,3.345492913750971,6.064201736877073,26.04717029958377,1.5396711553742215
A3,1.4910141447610503,2.4316802503054844,9.925389111717138,0.16631636694188365
A4,0.07848304512972533,0.09260652219113491,0.17193097215590047,0.009323707866149882
A5,14.198216924250923,27.226444232507504,90.2188947406827,11.20161886796974
A6,1.6008466718837697,3.3183843307758183,14.004318869369799,-0.5375737812350044
