progreso,A1_error_deg,A2_error_deg,A3_error_deg,A4_error_deg,A5_error_deg,A6_error_deg
0.5075075075075075,-0.039924703819165686,-3.70193107763491,-2.5167214792222126,-0.08857939678065076,6.266679281270754,0.024262795403409143
0.5085085085085085,-0.039853450518021916,-3.769203005864071,-2.5719322887129294,-0.09752035369894996,6.393089788024703,0.023661364705592547
0.5095095095095095,-0.039782197216878146,-3.838640832992155,-2.6262613584639354,-0.10646063994657846,6.518342577060956,0.0230593994732331
0.5105105105105106,-0.03972192088058968,-3.8765327779030656,-2.6605961024458793,-0.11403441407719549,6.591831370696205,0.022565486087334108
0.5115115115115115,-0.03967750016020766,-3.802096386994336,-2.630118686627739,-0.11966959574160824,6.487857327464241,0.02227756017000715
0.5125125125125125,-0.039633079439825636,-3.780806414504042,-2.627146902441254,-0.12527766529390885,6.460260623571649,0.021951189808234517
0.5135135135135135,-0.03958865871944184,-3.782025701273014,-2.635302773910425,-0.1308723434548181,6.469783877637013,0.02160693956658477
0.5145145145145145,-0.03954423799905982,-3.778416387441382,-2.6400262429772,-0.13646746105516677,6.476896244815499,0.021264473108711712
0.5155155155155156,-0.0395095745807712,-3.7563701964348297,-2.6321346005384214,-0.14084476830748333,6.447688194326858,0.021012380397579022
0.5165165165165165,-0.03949198644114915,-3.629991530432278,-2.561053281733791,-0.14312406060389568,6.250615851359278,0.020968730031516003
0.5175175175175175,-0.039474398301525326,-3.5430907022675626,-2.5117348428090196,-0.14538342397137913,6.1147752511344535,0.020896257843634913
0.5185185185185185,-0.03945681016190328,-3.4743515097385114,-2.471998759239611,-0.1476330315831068,6.006675719978702,0.020810737607700247
0.5195195195195195,-0.03943922202227945,-3.407770547439682,-2.432748697692233,-0.14988090145709676,5.901222612246372,0.02072364980420005
0.5205205205205206,-0.0394271269183033,-3.3334814681275873,-2.3878579002336977,-0.15144113207713114,5.782309808539253,0.020683963744552614
0.5215215215215215,-0.03942680260499287,-3.1648503851771466,-2.2833706688228688,-0.15156586731313465,5.509222899987094,0.020804902614340648
0.5225225225225225,-0.03942647829168422,-3.0403403352597564,-2.205226810785419,-0.15166806000659566,5.306593027470974,0.02089261325590286
0.5235235235235235,-0.03942615397837557,-2.9313656487057216,-2.1357998035988146,-0.15176230275010671,5.128210195995891,0.020969006580148886
0.5245245245245245,-0.039425829665066914,-2.821780723913463,-2.065174999615408,-0.15185679474286698,4.9480181953516365,0.021046477982473277
0.5255255255255256,-0.03942559380084276,-2.7153334598366428,-1.9957594510272259,-0.1519384332000642,4.772175549601421,0.0211229720626811
0.5265265265265265,-0.03942559380084276,-2.5409739182951085,-1.879807008584791,-0.1520235132801443,4.4818876466985245,0.02124979288350204
0.5275275275275275,-0.03942559380084276,-2.418339263640462,-1.7971928924686722,-0.1520827184853495,4.276653920972798,0.02133870379441305
0.5285285285285285,-0.03942559380084276,-2.3131252526294475,-1.72527713571192,-0.15213335812498913,4.099541111162992,0.02141547356418272
0.5295295295295295,-0.03942559380084276,-2.2083545449217468,-1.6528532938700948,-0.15218357334020433,3.9223665666184573,0.021492002092713847
0.5305305305305306,-0.05233004864613555,-2.1035637167422863,-1.5792188364927,-0.1522214919904762,3.743947006868943,0.02454864650707833
0.5315315315315315,-0.10910964996540429,-1.9371941678477356,-1.4590459025107663,-0.1522509584760967,3.457388791819014,0.03778918583419255
0.5325325325325325,-0.16588925128467302,-1.8230849022364595,-1.3749951196799657,-0.15225485639314862,3.259199291483796,0.05098981324939089
0.5335335335335335,-0.22266885260394353,-1.7263219018904579,-1.3024631596719871,-0.1522500846405309,3.0898756169744175,0.06417848170563545
0.5345345345345345,-0.27944845392321227,-1.6306572148577771,-1.2299211065709272,-0.15224464622124653,2.921643377900459,0.07736700501673255
0.5355355355355356,-0.356875182994953,-1.5315435440792697,-1.1533126245689402,-0.15222277273749218,2.745878197581625,0.09532742906048242
0.5365365365365365,-0.5272139869527592,-1.3807745290272635,-1.032993709509995,-0.15214317719935874,2.474686000880297,0.13479182982460713
0.5375375375375375,-0.6975527909105654,-1.2795654719332248,-0.9492900016582269,-0.15203980388344754,2.2896657561309084,0.1742208852433791
0.5385385385385385,-0.8678915948683716,-1.189153240664993,-0.8728408563690522,-0.15193136049746625,2.12269162949962,0.21364241613763468
0.5395395395395395,-1.0382303988261778,-1.0987314148021596,-0.795507300669442,-0.15182288107544895,1.954822426792255,0.2530642683532065
0.5405405405405406,-1.2240545485983496,-1.008251937466298,-0.7166008049257897,-0.15170041994967373,1.7853166943274132,0.29606429386602073
0.5415415415415415,-1.5079525551947022,-0.8694783961967687,-0.5934616535345612,-0.15151336999539394,1.5232136120707764,0.3617573788899797
0.5425425425425425,-1.791850561791053,-0.7774909510233385,-0.5071889666077993,-0.15130448520627932,1.3447597820663475,0.42741804249251203
0.5435435435435435,-2.0757485683874037,-0.695934196540577,-0.428420494896244,-0.15109090972647402,1.1842387508607288,0.49307034473368105
0.5445445445445445,-2.3596465749837563,-0.6150746632790458,-0.3493251142757856,-0.15087706497739944,1.0243242431786257,0.5587219012291094
0.5455455455455456,-2.653868145456377,-0.5334572272336828,-0.2683392164020688,-0.15065415935274648,0.8626241938030219,0.6267599526354175
0.5465465465465466,-3.0513253546912633,-0.4359006432300987,-0.16893991776767336,-0.15034599031765566,0.670491129894927,0.7186576078050848
0.5475475475475475,-3.448782563926148,-0.39809761278007727,-0.12069377228641542,-0.15001195541669898,0.5872513192400959,0.8105137414532351
0.5485485485485485,-3.8462397731610345,-0.3795373360837857,-0.08896323641478432,-0.14966936596118777,0.5391939540307007,0.9023565507770606
0.5495495495495496,-4.243696982395964,-0.37157508040853315,-0.06642523808066869,-0.14932191564481562,0.5105993525850678,0.9941917805213158
0.5505505505505506,-4.646315973568969,-0.37349589986790477,-0.052335107246065604,-0.1489654554111749,0.5000208411535496,1.0872122992625393
0.5515515515515516,-5.157332385442395,-0.3866869097669081,-0.04394359029740258,-0.14850883796594377,0.5065274932917347,1.2052695115649144
0.5525525525525525,-5.66834879731582,-0.41363471546171127,-0.04765967695234963,-0.1480459232234153,0.5376376859704592,1.3233176277711962
0.5535535535535535,-6.179365209189248,-0.4448346572926454,-0.05510912396765377,-0.14758156804044642,0.5764657224930261,1.4413633836171158
0.5545545545545546,-6.6903816210627305,-0.4778114900144885,-0.06410018159355957,-0.1471166052498699,0.6183801283849704,1.5594079242478287
0.5555555555555556,-7.14784547738059,-0.5073048382518408,-0.07286063361387107,-0.1466588126294636,0.6550963240666903,1.6599792496633157
0.5565565565565566,-7.385009361161837,-0.5179384540654297,-0.078408993446061,-0.14614538040772573,0.6622593849438516,1.677856548627929
0.5575575575575575,-7.068251697395555,-0.4906769067158905,-0.07724020813309096,-0.14568297721501688,0.6324184938690536,1.606164964709663
0.5585585585585585,-6.708525299895534,-0.46055525326023883,-0.0755756230203275,-0.1452240024507365,0.6001156148062705,1.528876110521125
0.5595595595595596,-6.346678054547628,-0.43027351371850386,-0.07388033220186685,-0.1447655792380076,0.5676111081158552,1.4510652873636118
0.5605605605605606,-5.8681592636542135,-0.3915279193218879,-0.07059179213413813,-0.14432069156081428,0.5250365203443721,1.3469872710129103
0.5615615615615616,-4.97443641488243,-0.3221330023187079,-0.06203164149374629,-0.14385767826976834,0.44646711243947124,1.1498999717974456
0.5625625625625625,-4.626269990877267,-0.2923012352137846,-0.060967872474861906,-0.1433299390867238,0.41497129511022024,1.075663703775934
0.5635635635635635,-4.3262768741794275,-0.26596103067141996,-0.06056080315566703,-0.14279725796173737,0.3876333826858769,1.012272235554228
0.5645645645645646,-4.040863755479551,-0.2406792235264703,-0.06035286296560116,-0.14226311237228637,0.3615524412325044,0.9521630686338121
0.5655655655655656,-3.6585533424853973,-0.20836954250765416,-0.05881904790068404,-0.1417396504665191,0.32710761489424556,0.8702384052169094
0.5665665665665666,-2.7691630115560706,-0.1392381996939065,-0.050360685057015075,-0.14126937208987758,0.24889510846465157,0.6741720921768604
0.5675675675675675,-2.4699477092538995,-0.11292276637637144,-0.049542800168225654,-0.14073666251659903,0.2187821349268546,0.603592235796178
0.5685685685685685,-2.182730534078771,-0.08747927900478203,-0.04952455692107094,-0.1401978528432204,0.19372297320085607,0.54620267471077
0.5695695695695696,-1.9003939114560922,-0.062391561402947104,-0.04964192928952116,-0.13965770583250434,0.16954194460799243,0.4911041686803941
0.5705705705705706,-1.5125275080525946,-0.0296478658231365,-0.04805252988622044,-0.13913107734030689,0.1346098149140147,0.4079543723597219
0.5715715715715716,-0.6430050032529433,0.037968410871371816,-0.03981492070751358,-0.13866789728149412,0.0581352851544068,0.21629370548768634
0.5725725725725725,-0.31017592946942285,0.0666321345181018,-0.03890593306103085,-0.1381458947135856,0.027980572685954996,0.14545715251681202
0.5735735735735735,0.0035842934633976142,0.09391077508176693,-0.038262987456590736,-0.1376217059594909,-0.0005297834261526191,0.07891148943579651
0.5745745745745746,0.30106600188174504,0.12000932455434565,-0.037845087898205065,-0.1370959836718626,-0.027635074473195687,0.01603148801643073
0.5755755755755756,0.7192555301198604,0.15486640055345902,-0.03577458673821354,-0.13658411623908923,-0.06515617933406048,-0.0740241079975128
0.5765765765765766,1.6752097487592552,0.228215618001812,-0.02591958390875959,-0.13619701790722988,-0.14891916894272583,-0.28562939271967736
0.5775775775775776,2.096060711411763,0.2626279577520023,-0.023292335018183508,-0.1357634841025228,-0.18646973454139015,-0.37686387019448375
0.5785785785785785,2.458847224614834,0.2928310852899614,-0.021463791833312484,-0.13532385119871665,-0.21900780464456204,-0.4550256339555858
0.5795795795795796,2.8216788168970233,0.3230364630781679,-0.01963378017998707,-0.1348843834600756,-0.25154976663963424,-0.5331973206396157
0.5805805805805806,3.3464595733433544,0.3656428578834152,-0.015461601359490373,-0.13446403784355676,-0.29884538529135085,-0.6518860954117258
0.5815815815815816,4.3711979610759375,0.4457863618090272,-0.003642777149536869,-0.1341724894492334,-0.3912835451940495,-0.895010203552868
0.5825825825825826,4.972070599840457,0.48997904320954433,0.0015604025759330398,-0.13384650215276478,-0.441107088100253,-1.011625417339559
0.5835835835835835,5.14361376312953,0.5030388557411953,0.0005157624815836925,-0.1334661645059458,-0.4469154938693265,-1.0134187222173487
0.5845845845845846,4.908199277769928,0.4878918714760516,-0.005711223959096401,-0.13304457861087857,-0.4218262539927409,-0.9387487127808143
0.5855855855855856,4.42085537198993,0.4554811144381432,-0.015142760950340062,-0.13260043215525077,-0.3802747528549091,-0.8261073469879321
0.5865865865865866,4.015826309552125,0.42798946145606465,-0.023624471002605674,-0.1322314824139593,-0.34434403028126326,-0.7325466772187674
0.5875875875875876,3.6417679387430155,0.400872998020418,-0.033365300382158125,-0.13188996755165505,-0.3073106465911053,-0.6461417114014374
0.5885885885885885,3.267709567933906,0.3711475976478482,-0.04595253216413653,-0.13154717941607752,-0.2646277493874365,-0.5597386554940158
0.5895895895895896,2.893651197124754,0.3382006497277388,-0.062031993175338584,-0.1312036165057252,-0.21503650583741774,-0.4733374224094078
0.5905905905905906,2.519592826315643,0.29764312623206024,-0.0863354942265886,-0.13085749203381133,-0.1491844424675861,-0.38694094307856375
0.5915915915915916,2.2229611845782618,0.24962610913506467,-0.12274570150401587,-0.13057690370831448,-0.06302946504521856,-0.3184382431468258
