progreso,A1_error_deg,A2_error_deg,A3_error_deg,A4_error_deg,A5_error_deg,A6_error_deg
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001001001001001001,-2.0537724842096066e-06,-8.324927530622972e-05,-1.7674165206926773e-05,-7.076547484395537e-05,0.03785306754618043,-5.0233337875725856e-05
0.002002002002002002,-4.107544968419213e-06,-0.00016649855061245944,-3.534833039964269e-05,-0.00014153094968791073,0.07570613509236086,-0.00010046667575145171
0.003003003003003003,-6.16131745262882e-06,-0.00024974782591868916,-5.3022495606569464e-05,-0.0002122964245318661,0.1135592026385413,-0.00015070001362717757
0.004004004004004004,-8.215089936838427e-06,-0.0003329971012249189,-7.069666079928538e-05,-0.00028306189937582146,0.15141227018472173,-0.00020093335150290343
0.005005005005005005,-1.0268862421048034e-05,-0.0004162463765311486,-8.837082600621216e-05,-0.00035382737421977596,0.18926533773090218,-0.0002511666893786293
0.006006006006006006,-1.232263490525764e-05,-0.0004994956518373783,-0.00010604499121313893,-0.00042459284906373133,0.2271184052770826,-0.00030140002725435514
0.007007007007007007,-1.4376407389467246e-05,-0.000582744927143608,-0.00012371915640585485,-0.0004953583239076867,0.26497147282326305,-0.000351633365130081
0.008008008008008008,-1.820389247367606e-05,-0.0007378913038422752,-0.0001566573733811083,-0.000627239436116876,0.33551582597750834,-0.0004452500402621155
0.009009009009009009,-2.4365209926304877e-05,-0.0009876391297751752,-0.00020967986898767776,-0.000839535860648743,0.4490750286160496,-0.000595950053889293
0.01001001001001001,-3.0526527378933694e-05,-0.0012373869556938644,-0.00026270236459424723,-0.001051832285180609,0.5626342312545909,-0.0007466500675164706
0.011011011011011011,-3.668784483156252e-05,-0.0014871347816125535,-0.0003157248602008167,-0.0012641287097124752,0.6761934338931321,-0.000897350081143648
0.012012012012012012,-4.284916228419133e-05,-0.0017368826075312427,-0.00036874735580738616,-0.0014764251342443422,0.7897526365316734,-0.0010480500947708255
0.013013013013013013,-4.9010479736820155e-05,-0.001986630433449932,-0.00042176985139974477,-0.0016887215587762083,0.9033118391702146,-0.001198750108398003
0.014014014014014014,-5.5171797189448965e-05,-0.002236378259382832,-0.00047479234700631423,-0.0019010179833080744,1.0168710418087559,-0.0013494501220251804
0.015015015015015015,-6.133311464207779e-05,-0.002486126085301521,-0.0005278148426128837,-0.0021133144078399405,1.1304302444472971,-0.001500150135652358
0.016016016016016016,-7.104185729470503e-05,-0.002879668114019296,-0.0006113654417561065,-0.0024478421071022763,1.3093720183019686,-0.0017376168237921532
0.017017017017017015,-8.131071971575307e-05,-0.0032959144905504445,-0.0006997362677623187,-0.002801669481322053,1.4986373560328707,-0.0019887835131707824
0.018018018018018018,-9.157958213680112e-05,-0.003712160867081593,-0.0007881070937685308,-0.0031554968555418308,1.6879026937637736,-0.0022399502025494127
0.01901901901901902,-0.0001018484445578492,-0.004128407243612742,-0.000876477919774743,-0.00350932422976161,1.8771680314946761,-0.0024911168919280425
0.02002002002002002,-0.00011211730697889723,-0.004544653620158101,-0.0009648487457809551,-0.003863151603981386,2.066433369225578,-0.002742283581306672
0.02102102102102102,-0.00012238616939994526,-0.00496089999668925,-0.0010532195717871673,-0.004216978978201164,2.2556987069564802,-0.002993450270685301
0.022022022022022022,-0.00013265503182099332,-0.005377146373220398,-0.0011415903977933795,-0.0045708063524209416,2.444964044687383,-0.0032446169600639308
0.023023023023023025,-0.00014413748707361976,-0.0058425855033448215,-0.001240405048690718,-0.004966449689048512,2.6565971041501197,-0.0035254669854600353
0.024024024024024024,-0.00015851389446308695,-0.0064253304304884296,-0.001364124205096573,-0.005461808012956197,2.9215685769733812,-0.0038771003505901143
0.025025025025025023,-0.0001728903018525541,-0.007008075357632038,-0.0014878433615166387,-0.005957166336863882,3.1865400497966427,-0.004228733715720193
0.026026026026026026,-0.00018726670924202135,-0.007590820284775646,-0.0016115625179224935,-0.006452524660771569,3.4515115226199056,-0.004580367080850274
0.02702702702702703,-0.00020164311663148859,-0.008173565211919254,-0.0017352816743283483,-0.0069478829846792555,3.7164829954431684,-0.004932000445980355
0.028028028028028028,-0.00021601952402095574,-0.008756310139062862,-0.0018590008307342032,-0.0074432413085869405,3.98145446826643,-0.005283633811110433
0.029029029029029027,-0.0002303959314104229,-0.00933905506620647,-0.001982719987154269,-0.007938599632494625,4.246425941089692,-0.005635267176240513
0.03003003003003003,-0.00024477233879989014,-0.009921799993350078,-0.0021064391435601237,-0.008433957956402312,4.511397413912954,-0.005986900541370593
0.031031031031031032,-0.0002621360516209349,-0.010625634775493609,-0.0022558661766254318,-0.009032247880083024,4.831427894076114,-0.006411600579774455
0.03203203203203203,-0.00028062000397882116,-0.011374878253249676,-0.00241493366344514,-0.009669137153678616,5.172105501991735,-0.006863700620655983
0.03303303303303303,-0.0002991039563367074,-0.012124121731019954,-0.0025740011502506377,-0.010306026427274208,5.512783109907355,-0.0073158006615375104
0.03403403403403403,-0.00031758790869459367,-0.012873365208776022,-0.002733068637070346,-0.010942915700869802,5.853460717822975,-0.007767900702419038
0.035035035035035036,-0.0003360718610524801,-0.0136226086865463,-0.0028921361238758436,-0.011579804974465398,6.194138325738598,-0.008220000743300569
0.036036036036036036,-0.0003545558134103664,-0.014371852164302368,-0.003051203610695552,-0.01221669424806099,6.534815933654218,-0.008672100784182096
0.037037037037037035,-0.00037303976576825266,-0.015121095642058435,-0.0032102710975010496,-0.012853583521656583,6.875493541569838,-0.009124200825063624
0.03803803803803804,-0.00039217719118929666,-0.015896827525608614,-0.0033749621823346843,-0.01351298908270253,7.228215307341064,-0.009592284200723795
0.03903903903903904,-0.0004147686885156022,-0.01681256955397714,-0.0035693779995540353,-0.014291409305986035,7.644599050349047,-0.010144850917356776
0.04004004004004004,-0.00043736018584190775,-0.01772831158234567,-0.0037637938167733864,-0.01506982952926954,8.060982793357029,-0.010697417633989757
0.04104104104104104,-0.0004599516831682133,-0.018644053610714195,-0.003958209633978527,-0.015848249752553042,8.477366536365011,-0.011249984350622739
0.04204204204204204,-0.00048254318049451884,-0.019559795639096933,-0.004152625451197878,-0.016626669975836554,8.893750279372995,-0.011802551067255721
0.043043043043043044,-0.0005051346778208246,-0.02047553766746546,-0.004347041268417229,-0.01740509019912006,9.31013402238098,-0.012355117783888706
