eje,mae_deg,rmse_deg,max_abs_deg,mean_signed_deg_auxiliar
A1,1.5937426262133385,2.866200062984512,9.466943625458052,-0.5553227225448223
A2,4.968025513774454,7.561391519099669,18.756472168237366,-2.9349153918645534
A3,6.211126771391028,9.514683058617923,24.90184081876336,-1.2257342967253035
A4,0.096362935671566,0.11496447199120675,0.19016041069407238,-0.03577509969123269
A5,9.098759238344371,14.735003937427658,43.450494976606805,7.19244132512375
A6,1.6142227091146644,2.9144042584387386,9.750845426460058,-0.6744468506207277
