trajectory_id,trajectory_received_time_iso,trajectory_received_time_ros_s,segment_index,point_index,point_count,time_from_start_s,trajectory_duration_s,joint_a1_position_rad,joint_a1_position_deg,joint_a1_velocity_rad_s,joint_a1_velocity_deg_s,joint_a1_acceleration_rad_s2,joint_a1_acceleration_deg_s2,joint_a2_position_rad,joint_a2_position_deg,joint_a2_velocity_rad_s,joint_a2_velocity_deg_s,joint_a2_acceleration_rad_s2,joint_a2_acceleration_deg_s2,joint_a3_position_rad,joint_a3_position_deg,joint_a3_velocity_rad_s,joint_a3_velocity_deg_s,joint_a3_acceleration_rad_s2,joint_a3_acceleration_deg_s2,joint_a4_position_rad,joint_a4_position_deg,joint_a4_velocity_rad_s,joint_a4_velocity_deg_s,joint_a4_acceleration_rad_s2,joint_a4_acceleration_deg_s2,joint_a5_position_rad,joint_a5_position_deg,joint_a5_velocity_rad_s,joint_a5_velocity_deg_s,joint_a5_acceleration_rad_s2,joint_a5_acceleration_deg_s2,joint_a6_position_rad,joint_a6_position_deg,joint_a6_velocity_rad_s,joint_a6_velocity_deg_s,joint_a6_acceleration_rad_s2,joint_a6_acceleration_deg_s2
3,2026-08-19 22:21:18.303,1787178078.3030987,0,0,11,0.0,0.956717943,-0.0016610429452857507,-0.09517075035485323,0.0,0.0,0.0,0.0,-1.5724908477989574,-90.09708890182895,0.0,0.0,0.0,0.0,1.5702771634433876,89.97025413108067,0.0,0.0,0.0,0.0,0.0032113601801222495,0.18399738481737674,-0.0,-0.0,0.0,0.0,1.5728479347388202,90.11754847640233,-0.0,-0.0,0.0,0.0,-0.003156692183555776,-0.18086513933968212,0.0,0.0,0.0,0.0
3,2026-08-19 22:21:18.303,1787178078.3030987,0,1,11,0.1,0.956717943,-0.0016131499374376268,-0.0924266831369688,0.0009578601569624814,0.05488134435768876,0.009578601569625495,0.5488134435769266,-1.5723827138505515,-90.09089328296321,0.0021626789681184547,0.12391237731489538,0.021626789681185924,1.2391237731490325,1.5750488088705092,90.24364927538764,0.09543290854243296,5.467902886139389,0.9543290854243895,54.67902886139733,0.003183728242320825,0.18241419140158713,-0.0005526387560284837,-0.03166386831579209,-0.005526387560285188,-0.3166386831579411,1.5678479347388201,89.83106957883692,-0.09999999999999983,-5.729577951308222,-1.0000000000000555,-57.295779513085506,-0.0030293755827180205,-0.17357043544972697,0.0025463320167551104,0.14589407779910304,0.02546332016755251,1.4589407779911112
3,2026-08-19 22:21:18.303,1787178078.3030987,0,2,11,0.2,0.956717943,-0.0014694709138932548,-0.0841944814833155,0.0019157203139249439,0.10976268871537644,0.009578601569608703,0.5488134435759645,-1.5720583120053337,-90.07230642636598,0.004325357936236867,0.2478247546297883,0.021626789681148395,1.2391237731468825,1.5893637451518743,91.06383470830855,0.19086581708486405,10.935805772278671,0.9543290854227487,54.679028861303316,0.003100832428916553,0.17766461115421833,-0.0011052775120569565,-0.06332773663158357,-0.005526387560275706,-0.3166386831573978,1.5528479347388204,88.97163288614071,-0.19999999999999768,-11.459155902616331,-0.9999999999983069,-57.29577951298531,-0.0026474257802047547,-0.15168632377986158,0.005092664033510171,0.29178815559820326,0.02546332016750874,1.4589407779886032
3,2026-08-19 22:21:18.303,1787178078.3030987,0,3,11,0.30000000000000004,0.956717943,-0.0012300058746526348,-0.07047414539389334,0.0028735804708874798,0.16464403307306832,0.009578601569665132,0.5488134435791976,-1.5715176422633041,-90.04132833203725,0.006488036904355445,0.37173713194469077,0.02162678968127563,1.2391237731541724,1.6132219722874823,92.43081042984339,0.2862987256273024,16.40370865841837,0.9543290854283542,54.67902886162448,0.0029626727399094323,0.16974864407527032,-0.0016579162680854715,-0.09499160494737746,-0.005526387560308168,-0.3166386831592577,1.5278479347388205,87.53923839831366,-0.3000000000000032,-17.18873385392488,-1.0000000000042188,-57.29577951332404,-0.002010842776015978,-0.11521280433008586,0.007638996050265426,0.43768223339731455,0.025463320167657767,1.458940777997142
3,2026-08-19 22:21:18.303,1787178078.3030987,0,4,11,0.4,0.956717943,-0.0008947548197157673,-0.05126567486870232,0.003831440627849821,0.21952537743074904,0.009578601569527417,0.5488134435713072,-1.5707607046244625,-89.99795899997703,0.008650715872473583,0.49564950925956797,0.021626789680964046,1.23912377313632,1.6466234902773338,94.34457643999217,0.3817316341697214,21.87161154455696,0.9543290854145823,54.679028860835416,0.0027692491752994634,0.15866629016474312,-0.0022105550241138744,-0.12665547326316492,-0.005526387560228551,-0.316638683154696,1.4928479347388204,85.53388611535576,-0.3999999999999884,-22.918311805232264,-0.9999999999898415,-57.29577951250028,-0.0011196265701516922,-0.06414987710039996,0.010185328067020164,0.5835763111963963,0.025463320167291966,1.458940777976183
3,2026-08-19 22:21:18.303,1787178078.3030987,0,5,11,0.5,0.956717943,-0.0004682037356844722,-0.026826098006978993,0.004374719210773364,0.2506529473321162,-0.009578601569451966,-0.5488134435669841,-1.5697976276538244,-89.94277875421322,0.009877342908348893,0.5659300614518655,-0.021626789680790712,-1.2391237731263887,1.689121354182773,96.7795246800952,0.43585921734597327,24.97289361579951,-0.9543290854069814,-54.67902886039991,0.002523149931325075,0.14456584214365029,-0.0025240003616836923,-0.14461456821396887,0.00552638756018391,0.3166386831521383,1.4483162689282338,82.98240960972213,-0.4567179435301131,-26.168010592169743,0.9999999999818936,57.2957795120449,1.429749397767051e-05,0.000819186062534232,0.011629555222372814,0.6663244318562879,-0.025463320167083543,-1.4589407779642412
3,2026-08-19 22:21:18.303,1787178078.3030987,0,6,11,0.6000000000000001,0.956717943,-7.862482245526466e-05,-0.004504870491652087,0.003416859053810841,0.19577160297442503,-0.00957860156960111,-0.5488134435755294,-1.5689180273113954,-89.89238136693378,0.007714663940230343,0.44201768413696463,-0.021626789681132054,-1.2391237731459461,1.7279356304902485,99.00341889736816,0.3404263088035363,19.50499072965989,-0.9543290854221356,-54.679028861268186,0.0022983818329581325,0.13168757873804318,-0.0019713616056551845,-0.1129506998981754,0.005526387560271551,0.31663868315715976,1.407644474575223,80.65208744807059,-0.3567179435301089,-20.43843264086127,0.9999999999974415,57.29577951293573,0.0010499364153771836,0.06015692535820713,0.009083223205617592,0.5204303540571784,-0.025463320167489457,-1.4589407779874983
3,2026-08-19 22:21:18.303,1787178078.3030987,0,7,11,0.7000000000000001,0.956717943,0.00021516807507769494,0.012328222587905953,0.0024589988968484276,0.14089025861674018,-0.009578601569369632,-0.5488134435622668,-1.5682546948657783,-89.85437521738582,0.005551984972112041,0.31810530682207805,-0.021626789680605493,-1.2391237731157763,1.7572066159434803,100.68052282602717,0.24499340026111027,14.037087843520899,-0.9543290853988942,-54.67902885993655,0.0021288776101940385,0.12197570216401525,-0.0014187228496267401,-0.08128683158238555,0.005526387560136883,0.3166386831494438,1.3769726802222122,78.89472308154988,-0.25671794353011607,-14.70885468955345,0.9999999999734308,57.29577951156002,0.0018309421351011858,0.10490525687396973,0.00653689118886266,0.37453627625808555,-0.025463320166872153,-1.4589407779521295
3,2026-08-19 22:21:18.303,1787178078.3030987,0,8,11,0.8,0.956717943,0.0004131749569144066,0.02367318123169513,0.0015011387398859023,0.0860089142590489,-0.009578601569520461,-0.5488134435709087,-1.567807630316973,-89.82876030556936,0.0033893060039934864,0.19419292950717693,-0.021626789680949794,-1.2391237731355034,1.776934310542469,101.81083646607226,0.1495604917186731,8.56918495738127,-0.954329085413986,-54.679028860801246,0.0020146372630327927,0.11543021242156652,-0.0008660840935982313,-0.04962296326659201,0.0055263875602247865,0.31663868315448035,1.3563008858692014,77.71031651016,-0.15671794353011162,-8.979276738244963,0.9999999999891755,57.295779512462126,0.0023573146531496777,0.13506418060982206,0.003990559172107433,0.2286421984589758,-0.0254633201672734,-1.4589407779751193
3,2026-08-19 22:21:18.303,1787178078.3030987,0,9,11,0.9,0.956717943,0.0005153958230548703,0.029530005439715443,0.0005432785829233736,0.031127569901357427,-0.00957860156967305,-0.5488134435796512,-1.5675768336649796,-89.81553663148439,0.0012266270358749244,0.07028055219227539,-0.02162678968129393,-1.239123773155221,1.7871187142872145,102.3943598175034,0.05412758317623561,3.1012820712416196,-0.9543290854291318,-54.67902886166904,0.0019556607914743953,0.11205110951069702,-0.0003134453375697206,-0.01795909495079837,0.005526387560312699,0.3166386831595173,1.3456290915161901,77.0988677339009,-0.05671794353010684,-3.2496987869364555,1.0000000000050187,57.29577951336987,0.0026290539695226585,0.15063369656576409,0.0014442271553521964,0.08274812065986553,-0.025463320167679177,-1.4589407779983685
