joint,metric,depends_on_discretisation,raw,restricted,tuned,raw_to_restricted_abs,raw_to_restricted_pct,restricted_to_tuned_abs,restricted_to_tuned_pct,raw_to_tuned_abs,raw_to_tuned_pct
A1,q_range_deg,False,329.15885883911574,30.857638642274907,30.977908219811646,-298.30122019684086,-90.62530513348351,0.12026957753673884,0.38975625753802734,-298.1809506193041,-90.58876667361615
A1,planned_accumulated_joint_path_deg,False,769.696527682044,111.40127829215135,112.07628455548627,-658.2952493898927,-85.52659726455589,0.6750062633349216,0.6059232655883074,-657.6202431265577,-85.43889955005953
A1,min_joint_margin_to_configured_limits_deg,False,4.574672512079076,153.72004198713836,153.74586781147798,149.14536947505928,3260.2414507541744,0.025825824339619885,0.0168005576929134,149.1711952993989,3260.805990057729
A1,max_delta_deg,True,13.46393496665243,4.046630031916315,3.6000000000000565,-9.417304934736114,-69.9446703958461,-0.44663003191625883,-11.037085881180827,-9.863934966652373,-73.26190293612854
A1,rms_delta_deg,True,3.5485459094152905,0.7897403165047964,1.1281430956236629,-2.758805592910494,-77.74467805504803,0.3384027791188665,42.84988015004186,-2.4204028137916276,-68.20829927463015
A2,q_range_deg,False,105.76056827902718,81.19898883321981,34.90272781387799,-24.561579445807368,-23.22375895428887,-46.29626101934183,-57.015809783583514,-70.8578404651492,-66.99835450789709
A2,planned_accumulated_joint_path_deg,False,230.22591648521058,147.321681474,127.41579276045802,-82.90423501121057,-36.00994895660942,-19.905888713541984,-13.511852779833404,-102.81012372475256,-44.65619044733261
A2,min_joint_margin_to_configured_limits_deg,False,53.79594086245532,53.8067373120258,99.98383409266371,0.010796449570484867,0.020069264329978118,46.17709678063791,85.82028773247572,46.187893230208395,85.85758049719946
A2,max_delta_deg,True,2.794917572194052,3.369892262758981,2.9999999999999005,0.5749746905649289,20.572151976330563,-0.3698922627590804,-10.976382445421091,0.2050824278058485,7.337691452734177
A2,rms_delta_deg,True,0.8632995045881471,0.7725887675578453,0.9563401821744693,-0.09071073703030175,-10.507446899738113,0.18375141461662392,23.78385789861565,0.09304067758632217,10.777334759471332
A3,q_range_deg,False,203.75698734849237,193.59882254425375,23.20114770581226,-10.158164804238623,-4.9854313888459565,-170.3976748384415,-88.015863216054,-180.5558396426801,-88.61332413296307
A3,planned_accumulated_joint_path_deg,False,636.4432460566774,239.75050071743829,68.82806984324284,-396.6927453392391,-62.32963391427242,-170.92243087419544,-71.29179307768736,-567.6151762134346,-89.18551335571664
A3,min_joint_margin_to_configured_limits_deg,False,29.372300367268664,39.54199062840422,42.95012968595249,10.169690261135557,34.62340413918775,3.4081390575482686,8.619037644250763,13.577829318683825,46.22664601991618
