trajectory,sample,progress_percent,A1_deg,A2_deg,A3_deg,A4_deg,A5_deg,A6_deg,delta_A1_deg,delta_A2_deg,delta_A3_deg,delta_A4_deg,delta_A5_deg,delta_A6_deg,delta_norm_deg
MoveIt2 Base RAW,23,8.646616541353383,-0.022598618245712344,-90.16973197320978,89.86585335260509,0.006607388373024669,88.74215284588476,-0.024002218657737436,0.0003736717317853362,0.002806545058604115,0.0022181360603639177,0.00019090482526740084,1.4674303036679817,0.00039689702205401856,1.467434777613068
MoveIt2 Base RAW,24,9.022556390977444,-0.022826389943260087,-90.17144270345203,89.86450128721484,0.006723754457002868,89.63662535442191,-0.024244147336776028,0.0002277716975477434,0.0017107302422516568,0.0013520653902503454,0.00011636608397819909,0.8944725085371488,0.0002419286790385916,0.8944752356314949
MoveIt2 Base RAW,25,9.398496240601503,-0.022908261606570234,-90.17205761887794,89.8640152924947,0.006765581799691862,89.95814006782825,-0.02433110767279918,8.187166331014711e-05,0.0006149154259134093,0.00048599472013677314,4.182734268899386e-05,0.3215147134063443,8.696033602315079e-05,0.3215156936499502
MoveIt2 Base RAW,26,9.774436090225564,-0.022908534381594518,-90.17205966761573,89.86401367328708,0.006765721157486198,89.95921127097976,-0.024331397401953458,2.727750242834115e-07,2.0487377838662724e-06,1.6192076230936436e-06,1.39357794336388e-07,0.001071203151511213,2.8972915427916135e-07,0.001071206417427183
MoveIt2 Base RAW,27,10.150375939849624,-0.022908534381594518,-90.17205966761573,89.86401367328708,0.006765721157486198,89.95921127097976,-0.024331397401953458,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MoveIt2 Base RAW,28,10.526315789473685,-0.0374084596537386,-90.05317277553662,90.0317970867788,0.007033660822403997,89.67273237341435,-0.03934832203663455,0.014499925272144085,0.11888689207910375,0.1677834134917191,0.0002679396649177988,0.28647889756541645,0.01501692463468109,0.35325819643923834
MoveIt2 Base RAW,29,10.902255639097744,-0.08090823547017079,-89.69651209929935,90.53514732725397,0.007837479817157393,88.81329568071811,-0.08439909594067772,0.04349977581643218,0.3566606762372686,0.5033502404751715,0.0008038189947533964,0.8594366926962351,0.045050773904043176,1.059774589317696
MoveIt2 Base RAW,30,11.278195488721805,-0.15340786183089097,-89.10207763890388,91.37406439471255,0.009177178141746388,87.38090119289106,-0.1594837191140829,0.07249962636072019,0.5944344603954761,0.8389170674585813,0.0013396983245889948,1.4323944878270538,0.07508462317340518,1.7662909821961477
MoveIt2 Base RAW,31,11.654135338345865,-0.254907338735899,-88.26986939435022,92.54854828915458,0.011052755796170972,85.3755489099332,-0.26460219155684994,0.10149947690500802,0.8322082445536552,1.1744838944420337,0.0018755776544245838,2.0053522829578583,0.10511847244276704,2.4728073750745985
MoveIt2 Base RAW,32,12.030075187969924,-0.3854065964876974,-87.1998879370978,94.05859820408735,0.013464211492512507,82.79724020887659,-0.39975444108639524,0.13049925775179838,1.0699814572524247,1.5100499149327646,0.0024114556963415346,2.5783087010566135,0.1351522495295453,3.179322069929682
MoveIt2 Base RAW,33,12.406015037593985,-0.5449056845064572,-85.89213286194381,95.90421471136791,0.016411546143991148,79.64597411331371,-0.5649405188849815,0.15949908801875978,1.3077550751539917,1.8456165072805675,0.0029473346514786412,3.1512660955628746,0.1651860777985863,3.885837968796495
MoveIt2 Base RAW,34,12.781954887218046,-0.7334045811829709,-84.3466043460651,98.08539756094903,0.019894759351296986,75.92175105018346,-0.7601604025729184,0.18849889667651376,1.5455285158787007,2.18118284958112,0.003483213207305838,3.7242230631302533,0.19521988368793686,4.592353341203393
MoveIt2 Base RAW,35,13.157894736842104,-0.9509033037840887,-82.5633022478884,100.60214695263113,0.023913851433498844,71.62457067834008,-0.9854141100327106,0.2174987226011178,1.783302098176705,2.5167493916820973,0.004019092082201858,4.297180371843382,0.22525370745979223,5.298869134278402
MoveIt2 Base RAW,36,13.533834586466165,-1.191089861805155,-80.59397945026289,103.38142476429135,0.028352185057021577,66.87914068056664,-1.2341645947676203,0.24018655802106637,1.9693227976255088,2.779277811660222,0.004438333623522733,4.745429997773442,0.24875048473490968,5.851607418865149
MoveIt2 Base RAW,37,13.909774436090226,-1.410529457831485,-78.79476386252595,105.92063264195357,0.03240714194303716,62.543613953915674,-1.4614283781005526,0.21943959602633,1.7992155877369385,2.5392078776622213,0.004054956886015586,4.335526726650961,0.2272637833329323,5.346154167327819
MoveIt2 Base RAW,38,14.285714285714286,-1.6009692033135274,-77.23332205894721,108.12427369263236,0.03592621949921717,58.78104502239554,-1.6586583121641234,0.19043974548204234,1.5614418035787452,2.203641050678783,0.0035190775561800072,3.7625689315201356,0.1972299340635708,4.639637774449353
MoveIt2 Base RAW,39,14.661654135338345,-1.7624090982512808,-75.90965403952666,109.9923479163277,0.03890941772556155,55.59143388600625,-1.8258543969583307,0.16143989493775335,1.323668019420552,1.868074223695345,0.00298319822634438,3.1896111363892885,0.16719608479420733,3.933121381570869
MoveIt2 Base RAW,40,15.037593984962406,-1.894849142644747,-74.82375980426428,111.52485531303961,0.041356736622070366,52.97478054474774,-1.9630166324831773,0.13244004439346613,1.0858942352623728,1.5325073967119067,0.0024473188965088155,2.6166533412585125,0.13716223552484652,3.2266049886924484
MoveIt2 Base RAW,41,15.413533834586467,-1.998289336493925,-73.9756393531601,112.72179588276806,0.04326817618874357,50.931084998620065,-2.070145018738661,0.10344019384917802,0.8481204511041796,1.1969405697284543,0.0019114395666732023,2.0436955461276725,0.10712838625548371,2.520088595813964
MoveIt2 Base RAW,42,15.789473684210526,-2.072729679798815,-73.36529268621412,113.5831696255131,0.04464373642558117,49.46034724762321,-2.147239555724783,0.07444034330488991,0.6103466669459863,0.8613737427450303,0.001375560236837603,1.4707377509968538,0.07709453698612201,1.8135722029355101
MoveIt2 Base RAW,43,16.165413533834588,-2.118170172559417,-72.99271980342631,114.10897654127467,0.045483417332583195,48.56256729175717,-2.1943002434415435,0.04544049276060225,0.3725728827878072,0.5258069157615779,0.0008396809070020245,0.8977799558660422,0.04706068771676053,1.1070558100570538
MoveIt2 Base RAW,44,16.541353383458645,-2.134610814775731,-72.85792070479668,114.29921663005283,0.04578721890974961,48.23774513102196,-2.2113270818889412,0.016440642216313694,0.13479909862962813,0.1902400887781539,0.00030380157716641126,0.3248221607352093,0.01702683844739772,0.40053941717859326
MoveIt2 Base RAW,45,16.917293233082706,-2.134675752735525,-72.85738826948594,114.29996804858465,0.04578841887836056,48.236462134400746,-2.2113943352319665,6.493795979434225e-05,0.0005324353107454272,0.0007514185318200362,1.1999686109556706e-06,0.0012829966212137833,6.72533430252642e-05,0.0015820679159985942
MoveIt2 Base RAW,46,17.293233082706767,-2.134675752735525,-72.85738826948594,114.29996804858465,0.04578841887836056,48.236462134400746,-2.2113943352319665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MoveIt2 Base RAW,47,17.669172932330827,-2.1347915290242176,-72.6713508268715,114.40264295318605,0.04488034926644283,47.94998323683533,-2.2095833594337297,0.00011577628869252621,0.18603744261443467,0.10267490460140039,0.0009080696119177292,0.28647889756541645,0.001810975798236747,0.3566880183965156
MoveIt2 Base RAW,48,18.045112781954888,-2.1351388578902943,-72.11323849902816,114.71066766699023,0.04215614043068967,47.0905465441391,-2.2041504320390204,0.00034732886607669045,0.5581123278433466,0.30802471380418694,0.00272420883575316,0.859436692696228,0.005432927394709353,1.0700640551895477
MoveIt2 Base RAW,49,18.42105263157895,-2.135717739333756,-71.18305128595593,115.22404218999719,0.03761579237110106,45.65815205631204,-2.195095553047838,0.0005788814434617429,0.9301872130722302,0.5133745230069593,0.004540348059588611,1.432394487827061,0.009054878991182402,1.7834400919825781
