joint,metric,depends_on_discretisation,raw,restricted,tuned,raw_to_restricted_abs,raw_to_restricted_pct,restricted_to_tuned_abs,restricted_to_tuned_pct,raw_to_tuned_abs,raw_to_tuned_pct
A1,q_range_deg,False,11.45104295568191,11.446863707876838,11.636777421238989,-0.0041792478050712845,-0.036496656428989964,0.18991371336215046,1.6590894956796476,0.18573446555707918,1.62198732705757
A1,planned_accumulated_joint_path_deg,False,27.171290204119067,27.15329441331992,27.500893967243403,-0.017995790799147926,-0.06623090277994907,0.34759955392348374,1.280137682862417,0.3296037631243358,1.2130589333382817
A1,min_joint_margin_to_configured_limits_deg,False,160.69567170324453,160.69403259815905,160.62938211954472,-0.0016391050854736022,-0.001020005746328081,-0.06465047861433959,-0.04023203448755834,-0.06628958369981319,-0.04125162986482278
A1,max_delta_deg,True,2.4177015957874355,2.4057813209260104,2.39972725106375,-0.011920274861425106,-0.4930416095267837,-0.006054069862260203,-0.2516467232329299,-0.01797434472368531,-0.7434476097051645
A1,rms_delta_deg,True,0.2957330468575449,0.47716441665936943,0.5067141653735234,0.1814313698018245,61.349711075482304,0.029549748714154,6.192781289315735,0.2109811185159785,71.34174579332976
A2,q_range_deg,False,81.36924887089992,81.35979498682188,32.84780437692738,-0.009453884078041597,-0.011618497416685124,-48.511990609894504,-59.62649072278531,-48.521444493972545,-59.631181517917724
A2,planned_accumulated_joint_path_deg,False,113.58523014653794,113.5120734841903,65.87602535789308,-0.07315666234764251,-0.06440684431704902,-47.63604812629721,-41.96562239075991,-47.709204788644854,-42.00300050199707
A2,min_joint_margin_to_configured_limits_deg,False,53.802810796715804,53.793357210374985,99.80224237590433,-0.009453586340818276,-0.017570803831303432,46.00888516552934,85.52893433588437,45.999431579188524,85.4963354107819
A2,max_delta_deg,True,3.447869401948701,1.970133159190297,1.741040869622715,-1.4777362427584038,-42.85940302504504,-0.22909228956758199,-11.628264236806023,-1.7068285323259857,-49.50386262778119
A2,rms_delta_deg,True,0.8371660414654172,1.049391948691565,0.7512330969094203,0.21222590722614787,25.350515514778532,-0.29815885178214474,-28.412534721073882,-0.08593294455599687,-10.26474322890302
A3,q_range_deg,False,197.77429947819525,197.79868530923807,27.507002225671542,0.024385831042820882,0.012330131421099755,-170.2916830835665,-86.09343526087285,-170.2672972525237,-86.09172056316436
A3,planned_accumulated_joint_path_deg,False,259.47207664873923,259.5530246412993,89.06593132353599,0.080947992560084,0.031197188385580114,-170.4870933177633,-65.68488021026741,-170.40614532520323,-65.67417485770187
A3,min_joint_margin_to_configured_limits_deg,False,38.682900108522574,38.67369120589714,38.67301402207033,-0.009208902625431392,-0.0238061329414195,-0.0006771838268093688,-0.0017510193769818092,-0.009886086452240761,-0.025556735468400597
A3,max_delta_deg,True,10.410023694705705,5.7348000000010835,2.8874162705887017,-4.675223694704622,-44.910788215422905,-2.847383729412382,-49.65096828855137,-7.522607424117004,-72.26311528899618
A3,rms_delta_deg,True,2.3233566648362696,2.71466665776426,1.0635408870128498,0.3913099929279906,16.8424417503529,-1.6511257707514104,-60.822413169182305,-1.2598157778234198,-54.2239509280079
A4,q_range_deg,False,360.14844518003326,0.1873331460543886,0.3122407939656079,-359.96111203397885,-99.9479844634729,0.12490764791121928,66.67674703704316,-359.83620438606766,-99.91330219576278
A4,planned_accumulated_joint_path_deg,False,1080.3257552525977,0.7321838217385992,1.3974421589334902,-1079.5935714308591,-99.93222564414681,0.665258337194891,90.85946963635566,-1078.9283130936642,-99.87064622386914
A4,min_joint_margin_to_configured_limits_deg,False,4.905707289858839,184.87631251320258,184.82695948953852,179.97060522334374,3668.5964854727886,-0.04935302366405381,-0.026695157964344057,179.92125219967969,3667.590452687953
A4,max_delta_deg,True,14.112983979203024,0.041115316303266106,0.06569263865698532,-14.071868662899758,-99.7086702828838,0.02457732235371922,59.77656154323895,-14.047291340546039,-99.5345233952381
A4,rms_delta_deg,True,5.566122556635406,0.008512379671417063,0.016750413432646792,-5.557610176963989,-99.84706805168582,0.008238033761229729,96.7770949983759,-5.54937214320276,-99.69906495478297
A5,q_range_deg,False,138.82571241084136,89.9867255630667,89.92589826981106,-48.83898684777466,-35.18007291274716,-0.060827293255641735,-0.06759585136033343,-48.899814141030305,-35.223888494312924
A5,planned_accumulated_joint_path_deg,False,553.6540288656929,203.3058383212944,211.93798905070784,-350.3481905443985,-63.27926327244104,8.63215072941344,4.245894166488037,-341.71603981498504,-61.720139653834174
A5,min_joint_margin_to_configured_limits_deg,False,30.04078872902022,30.01719043693329,30.08442210538071,-0.023598292086930428,-0.07855416946537704,0.06723166844741968,0.22397721928264652,0.04363337636048925,0.14524710637287036
A5,max_delta_deg,True,7.395406412328089,6.180840000000501,3.8800000000001553,-1.2145664123275886,-16.42325444485262,-2.3008400000003455,-37.22536095417709,-3.515406412327934,-47.53499965151039
A5,rms_delta_deg,True,2.8419107172148363,2.041024193917561,2.1918981698084123,-0.8008865232972755,-28.181269680497564,0.1508739758908515,7.392071899023528,-0.650012547406424,-22.87237749831413
A6,q_range_deg,False,189.98984829372566,11.567791988201048,11.466370040251821,-178.42205630552462,-93.91136311119257,-0.10142194794922688,-0.8767615120731385,-178.52347825347383,-93.96474593604353
A6,planned_accumulated_joint_path_deg,False,743.51179216592,27.390560846408107,27.433804711292325,-716.1212313195119,-96.31605562480499,0.04324386488421794,0.1578787127679015,-716.0779874546278,-96.31023946084633
A6,min_joint_margin_to_configured_limits_deg,False,167.7608582409977,340.67281761968763,340.86521484920064,172.91195937868994,103.07050237564498,0.19239722951300564,0.056475662149185486,173.10435660820295,103.18518778649131
A6,max_delta_deg,True,10.220030087480126,2.431196753956413,2.41495194370936,-7.788833333523712,-76.21145208824082,-0.016244810247053376,-0.668181636085905,-7.805078143770766,-76.3704027968787
A6,rms_delta_deg,True,4.311378149976869,0.4831785121238307,0.5164319781967806,-3.828199637853038,-88.79294519488106,0.03325346607294988,6.882231978152944,-3.7949461717800883,-88.02164968527404
