condition,sample,progress_percent,A1_deg,A2_deg,A3_deg,A4_deg,A5_deg,A6_deg,delta_A1_deg,delta_A2_deg,delta_A3_deg,delta_A4_deg,delta_A5_deg,delta_A6_deg,delta_norm_deg
KRL,285,35.491905354919055,-14.174181,-59.134514,100.029007,-0.014289,49.144741,-14.152079,0.0,0.13007400000000047,0.07374600000001408,4.49999999999999e-05,0.20381200000000632,6.800000000062312e-05,0.2527786699565546
KRL,286,35.61643835616438,-14.174181,-59.259487,99.954369,-0.014246,49.348797,-14.152145,0.0,0.12497299999999711,0.0746379999999931,4.2999999999999636e-05,0.20405599999999424,6.600000000034356e-05,0.2506550201252628
KRL,287,35.74097135740971,-14.174181,-59.463482,99.836769,-0.014178,49.665936,-14.152249,0.0,0.20399499999999904,0.11759999999999593,6.800000000000035e-05,0.3171390000000045,0.0001039999999985497,0.3949947857706498
KRL,288,35.865504358655045,-14.174181,-59.591244,99.759834,-0.014136,49.870625,-14.152315,0.0,0.12776200000000415,0.07693500000000597,4.200000000000037e-05,0.2046889999999948,6.600000000034356e-05,0.25325819968956553
KRL,289,35.99003735990038,-14.174181,-59.713978,99.6847,-0.014095,50.068485,-14.152379,0.0,0.12273399999999413,0.07513399999999137,4.099999999999937e-05,0.1978600000000057,6.4000000000064e-05,0.2446575935649648
KRL,290,36.1145703611457,-14.174181,-59.836098,99.608727,-0.014054,50.266575,-14.152445,0.0,0.12212000000000245,0.07597300000000473,4.099999999999937e-05,0.19809000000000054,6.600000000034356e-05,0.244795517250626
KRL,291,36.239103362391035,-14.174181,-60.039703,99.479324,-0.013985,50.606667,-14.152551,0.0,0.20360500000000314,0.12940299999999638,6.900000000000135e-05,0.3400919999999985,0.00010600000000060561,0.4169684842946758
KRL,292,36.36363636363637,-14.174181,-60.164463,99.3983,-0.013946,50.805351,-14.152613,0.0,0.12475999999999487,0.08102399999999932,3.8999999999999105e-05,0.19868400000000008,6.199999999978445e-05,0.24820411639817466
KRL,293,36.48816936488169,-14.174181,-60.284286,99.319214,-0.013906,51.004253,-14.152675,0.0,0.11982300000000379,0.07908600000000376,4.0000000000000105e-05,0.1989019999999968,6.199999999978445e-05,0.2453042147477296
KRL,294,36.612702366127024,-14.174181,-60.403492,99.239296,-0.013867,51.203369,-14.152737,0.0,0.11920599999999837,0.07991800000000637,3.8999999999999105e-05,0.19911600000000362,6.199999999978445e-05,0.2454468251597524
KRL,295,36.73723536737236,-14.174181,-60.597969,99.106178,-0.013804,51.530952,-14.152841,0.0,0.19447699999999912,0.13311799999999607,6.300000000000056e-05,0.32758299999999707,0.00010400000000032605,0.4035496773967199
KRL,296,36.86176836861768,-14.174181,-60.728077,99.015198,-0.013762,51.752029,-14.152906,0.0,0.1301079999999999,0.09098000000000184,4.200000000000037e-05,0.22107700000000108,6.49999999993156e-05,0.272177328192487
KRL,297,36.986301369863014,-14.174181,-60.849094,98.929161,-0.013723,51.95908,-14.152969,0.0,0.12101700000000193,0.08603700000000458,3.8999999999999105e-05,0.20705099999999987,6.30000000008124e-05,0.2547893281693745
KRL,298,37.110834371108346,-14.174181,-60.969433,98.842224,-0.013684,52.166348,-14.153032,0.0,0.1203390000000013,0.08693699999999183,3.900000000000084e-05,0.20726799999999912,6.299999999903605e-05,0.25495008571090644
KRL,299,37.23536737235367,-14.174181,-61.15892,98.702484,-0.013624,52.495564,-14.153133,0.0,0.18948699999999974,0.1397400000000033,5.999999999999929e-05,0.3292160000000024,0.0001010000000007949,0.40474162032833044
KRL,300,37.359900373599004,-14.174181,-61.285652,98.607033,-0.013583,52.717731,-14.153197,0.0,0.12673199999999696,0.09545099999999707,4.1000000000001105e-05,0.2221669999999989,6.4000000000064e-05,0.27300196865773363
KRL,301,37.484433374844336,-14.174181,-61.4035,98.516815,-0.013546,52.925785,-14.153261,0.0,0.11784800000000217,0.09021800000000724,3.699999999999884e-05,0.20805399999999707,6.4000000000064e-05,0.255565864326597
KRL,302,37.60896637608966,-14.174181,-61.52066,98.425705,-0.013509,53.134052,-14.153321,0.0,0.11715999999999838,0.09111000000000047,3.7000000000000574e-05,0.2082669999999993,5.9999999999504894e-05,0.2557394102558294
KRL,303,37.733499377334994,-14.174181,-61.701099,98.282539,-0.013452,53.457638,-14.153416,0.0,0.1804389999999998,0.1431659999999937,5.699999999999976e-05,0.3235860000000059,9.499999999995623e-05,0.39719346412926027
KRL,304,37.858032378580326,-14.174181,-61.812534,98.192375,-0.013417,53.659229,-14.153475,0.0,0.11143500000000017,0.09016400000000147,3.500000000000031e-05,0.20159100000000052,5.9000000000253294e-05,0.24735852948301684
KRL,305,37.98256537982565,-14.174181,-61.923321,98.101372,-0.013383,53.861012,-14.153533,0.0,0.11078700000000197,0.09100300000000061,3.399999999999931e-05,0.20178299999999894,5.799999999922534e-05,0.24753118790770612
KRL,306,38.10709838107098,-14.174181,-62.033463,98.009529,-0.013348,54.062984,-14.153591,0.0,0.11014199999999619,0.09184299999999723,3.500000000000031e-05,0.20197199999999782,5.8000000001001695e-05,0.24770767082591078
KRL,307,38.231631382316316,-14.174181,-62.212997,97.856834,-0.013293,54.395199,-14.153687,0.0,0.17953400000000386,0.15269499999999425,5.500000000000123e-05,0.33221499999999793,9.599999999920783e-05,0.4073266976850379
KRL,308,38.35616438356164,-14.174181,-62.321419,97.762787,-0.013259,54.59766,-14.153744,0.0,0.10842199999999735,0.09404700000000332,3.399999999999931e-05,0.20246099999999956,5.699999999997374e-05,0.24817459422551671
KRL,309,38.48069738480697,-14.174181,-62.433025,97.664497,-0.013225,54.807549,-14.153804,0.0,0.11160600000000187,0.09829000000000576,3.399999999999931e-05,0.209889000000004,5.9999999999504894e-05,0.2572357292698727
KRL,310,38.605230386052305,-14.174181,-62.540115,97.568741,-0.013192,55.01038,-14.153861,0.0,0.10708999999999946,0.0957559999999944,3.300000000000004e-05,0.2028309999999962,5.699999999997374e-05,0.24855160135271162
KRL,311,38.72976338729763,-14.174181,-62.714622,97.409615,-0.013139,55.343994,-14.153954,0.0,0.1745069999999984,0.15912600000000054,5.300000000000096e-05,0.3336140000000043,9.300000000145303e-05,0.40874452825573393
KRL,312,38.85429638854296,-14.174181,-62.823727,97.308144,-0.013106,55.554562,-14.154013,0.0,0.10910499999999956,0.10147100000000364,3.300000000000004e-05,0.21056799999999498,5.9000000000253294e-05,0.257951840582692
KRL,313,38.978829389788295,-14.174181,-62.928394,97.209312,-0.013073,55.765316,-14.154071,0.0,0.10466699999999918,0.09883200000000159,3.300000000000004e-05,0.21075400000000144,5.799999999922534e-05,0.2552257786392291
KRL,314,39.10336239103363,-14.174181,-63.039799,97.102493,-0.01304,55.976231,-14.154129,0.0,0.11140500000000486,0.10681900000000155,3.300000000000004e-05,0.21091499999999996,5.799999999922534e-05,0.26135515006213556
KRL,315,39.22789539227895,-14.174181,-63.193062,96.953629,-0.012994,56.273819,-14.154211,0.0,0.1532629999999955,0.148863999999989,4.5999999999999167e-05,0.2975880000000046,8.200000000080365e-05,0.36634500712988854
KRL,316,39.352428393524285,-14.174181,-63.264275,96.881462,-0.012973,56.416031,-14.154248,0.0,0.07121300000000019,0.07216700000000742,2.1000000000000185e-05,0.14221199999999357,3.700000000073089e-05,0.17465286144807152
KRL,317,39.47696139476962,-14.174181,-63.317841,96.83046,-0.012958,56.515816,-14.154275,0.0,0.053566000000003555,0.05100199999999688,1.4999999999999389e-05,0.09978500000000423,2.6999999999333113e-05,0.12420775957644879
KRL,318,39.60149439601494,-14.174181,-63.35527,96.793175,-0.012947,56.588257,-14.154294,0.0,0.03742899999999594,0.037284999999997126,1.1000000000000593e-05,0.07244099999999776,1.8999999999991246e-05,0.08965935661713817
KRL,319,39.726027397260275,-14.174181,-63.39233,96.756195,-0.012936,56.659431,-14.154313,0.0,0.03706000000000387,0.03697999999999979,1.1000000000000593e-05,0.07117399999999918,1.8999999999991246e-05,0.08835554740931752
KRL,320,39.85056039850561,-14.174181,-63.403595,96.74498,-0.012933,56.680683,-14.154319,0.0,0.011265000000001635,0.01121500000000708,2.999999999999531e-06,0.021252000000004045,5.999999999062311e-06,0.02653910320640785
KRL,321,39.97509339975093,-14.174181,-63.409103,96.739548,-0.012931,56.690762,-14.154322,0.0,0.005507999999998958,0.005431999999998993,2.0000000000002655e-06,0.010078999999997507,3.0000000013075123e-06,0.012705547685949132
KRL,322,40.099626400996264,-14.174181,-63.410721,96.737991,-0.012931,56.693508,-14.154323,0.0,0.0016180000000005634,0.0015570000000053597,0.0,0.0027460000000019136,9.999999992515995e-07,0.003547208761833594
KRL,323,40.2241594022416,-14.174181,-63.41087,96.737862,-0.012931,56.693707,-14.154324,0.0,0.0001490000000003988,0.0001289999999869451,0.0,0.00019900000000205864,1.0000000010279564e-06,0.000280078560403277
KRL,324,40.34869240348692,-13.902374,-63.491291,96.875526,-0.012992,56.635899,-14.298578,0.2718070000000008,0.08042099999999408,0.13766399999998669,6.100000000000029e-05,0.057808000000001414,0.14425399999999833,0.3513530197493619
KRL,325,40.473225404732254,-12.815469,-63.784119,97.322487,-0.01317,56.481712,-14.651947,1.0869049999999998,0.2928280000000001,0.4469610000000017,0.00017799999999999934,0.1541870000000003,0.3533690000000007,1.2710342894446247
KRL,326,40.59775840597759,-11.686945,-64.068161,97.756088,-0.013343,56.332077,-14.994908,1.1285240000000005,0.28404200000000657,0.4336010000000101,0.00017300000000000128,0.14963500000000352,0.34296100000000074,1.2970231355746955
KRL,327,40.72229140722291,-9.985423,-64.511169,98.43235,-0.013613,56.093494,-15.541731,1.7015219999999989,0.44300799999999185,0.6762619999999941,0.0002699999999999994,0.23858299999999844,0.5468229999999998,1.9760315815568283
KRL,328,40.846824408468244,-8.883234,-64.798134,98.870415,-0.013788,55.947521,-15.876298,1.102189000000001,0.28696500000000924,0.4380649999999946,0.0001749999999999998,0.1459729999999979,0.33456699999999984,1.273700778053465
KRL,329,40.971357409713576,-7.814775,-65.086273,99.310272,-0.013964,55.795727,-16.224211,1.0684589999999998,0.28813900000000103,0.4398570000000035,0.0001760000000000008,0.15179400000000243,0.34791300000000014,1.2498751151343097
KRL,330,41.0958904109589,-6.703662,-65.365601,99.736687,-0.014134,55.648571,-16.573563,1.1111130000000005,0.27932799999999247,0.42641500000000576,0.00017,0.1471560000000025,0.34935199999999966,1.2798936360955946
KRL,331,41.220423412204234,-4.931659,-65.826958,100.440971,-0.014415,55.405518,-17.118567,1.7720029999999998,0.4613570000000067,0.7042840000000012,0.000281,0.2430529999999962,0.5450039999999987,2.0506011474443304
KRL,332,41.344956413449566,-3.847212,-66.109306,100.871986,-0.014587,55.256771,-17.459492,1.084447,0.28234799999999893,0.43101500000000215,0.00017199999999999854,0.14874700000000018,0.34092500000000214,1.256930855041757
KRL,333,41.46948941469489,-2.758268,-66.392822,101.304794,-0.01476,55.10741,-17.801834,1.0889439999999997,0.28351599999999166,0.4328079999999943,0.00017300000000000128,0.14936099999999897,0.3423419999999986,1.2621449621457863
KRL,334,41.59402241594022,-1.703896,-66.677528,101.73941,-0.014933,54.95742,-18.145615,1.054372,0.2847059999999999,0.43461600000000544,0.00017299999999999954,0.1499900000000025,0.3437809999999999,1.2338279030180852
KRL,335,41.718555417185556,0.141796,-67.147888,102.457443,-0.01522,54.709621,-18.713573,1.845692,0.47035999999999945,0.7180329999999913,0.00028699999999999906,0.24779900000000055,0.5679580000000009,2.1277616393964314
KRL,336,41.84308841843088,1.208113,-67.425522,102.881256,-0.015389,54.563354,-19.048811,1.066317,0.27763400000000615,0.42381299999999555,0.00016900000000000075,0.1462670000000017,0.33523800000000037,1.2359241974765283
KRL,337,41.96762141967621,2.318654,-67.714661,103.322655,-0.015566,54.411026,-19.397957,1.110541,0.2891390000000058,0.4413990000000041,0.00017700000000000007,0.15232799999999713,0.34914600000000107,1.2871839539988086
KRL,338,42.092154420921545,3.434084,-68.005081,103.765999,-0.015743,54.258022,-19.761196,1.11543,0.29041999999999746,0.4433439999999962,0.00017700000000000007,0.1530040000000028,0.3632390000000001,1.2963157756125612
KRL,339,42.21668742216688,5.317615,-68.495483,104.514633,-0.016041,53.999657,-20.340824,1.883531,0.4904019999999889,0.7486340000000098,0.00029799999999999965,0.25836499999999774,0.5796279999999996,2.179760811633699
KRL,340,42.3412204234122,6.446519,-68.789406,104.963333,-0.016221,53.844807,-20.695753,1.1289040000000004,0.2939230000000066,0.4487000000000023,0.0001799999999999996,0.15484999999999616,0.3549289999999985,1.308472319571952
KRL,341,42.465753424657535,7.5806,-69.084679,105.414093,-0.0164,53.68924,-21.052315,1.1340809999999992,0.29527299999999457,0.4507599999999883,0.00017900000000000207,0.1555670000000049,0.35656200000000027,1.3144763292140282
KRL,342,42.59028642590287,8.719939,-69.381325,105.866943,-0.016581,53.532951,-21.410534,1.1393390000000005,0.29664600000000974,0.4528500000000122,0.00018099999999999714,0.156289000000001,0.3582189999999983,1.3205727791303352
KRL,343,42.71481942714819,10.562251,-69.861,106.599205,-0.016874,53.280235,-21.989779,1.8423119999999997,0.4796750000000003,0.7322619999999915,0.0002930000000000016,0.2527159999999995,0.5792450000000002,2.135368698876844
KRL,344,42.839352428393525,11.757,-70.172073,107.074089,-0.017063,53.116341,-22.365427,1.1947489999999998,0.31107299999999327,0.47488400000000297,0.0001889999999999982,0.1638939999999991,0.37564800000000176,1.3848029089538336
KRL,345,42.96388542963886,12.916224,-70.473892,107.534843,-0.017247,52.957321,-22.74296,1.159224,0.30181900000000894,0.46075399999999433,0.00018400000000000014,0.15901999999999816,0.3775329999999997,1.3472222533041827
KRL,346,43.08841843088418,14.081118,-70.777199,107.997849,-0.017432,52.7976,-23.095705,1.1648940000000003,0.30330699999998956,0.46300600000000713,0.00018500000000000114,0.15972099999999756,0.35274499999999875,1.346583673824987
KRL,347,43.212951432129515,14.578259,-70.895752,108.162247,-0.017491,52.752251,-23.186817,0.49714099999999917,0.11855300000000568,0.16439799999999138,5.9000000000000025e-05,0.04534900000000164,0.09111200000000252,0.5464326325540947
KRL,348,43.33748443337485,14.578259,-70.895561,108.162445,-0.017491,52.751713,-23.186817,0.0,0.00019100000000094042,0.00019800000001168883,0.0,0.0005379999999988172,0.0,0.0006042590504110926
KRL,349,43.46201743462017,14.578259,-70.893204,108.16468,-0.017492,52.74646,-23.186815,0.0,0.002357000000003495,0.0022349999999988768,1.000000000001e-06,0.005253000000003283,2.0000000020559128e-06,0.00617613859948479
KRL,350,43.586550435865504,14.578259,-70.88575,108.171585,-0.017496,52.730934,-23.186808,0.0,0.007453999999995631,0.006904999999989059,4.000000000000531e-06,0.015526000000001261,7.000000000090267e-06,0.018555265613831105
KRL,351,43.71108343711084,14.578259,-70.856293,108.198509,-0.01751,52.669662,-23.186785,0.0,0.029457000000007838,0.026924000000008164,1.4000000000000123e-05,0.06127199999999533,2.2999999998774e-05,0.07312233129489465
KRL,352,43.83561643835616,14.578259,-70.819977,108.231392,-0.017526,52.599834,-23.186756,0.0,0.03631599999999935,0.03288299999999822,1.5999999999998654e-05,0.06982800000000111,2.9000000001389026e-05,0.08530002477139143
KRL,353,43.960149439601494,14.578259,-70.768318,108.277794,-0.017549,52.498695,-23.186718,0.0,0.05165900000000079,0.0464020000000005,2.2999999999998716e-05,0.10113900000000342,3.799999999998249e-05,0.12268209803798116
KRL,354,44.08468244084683,14.578259,-70.697075,108.341194,-0.017582,52.360451,-23.186663,0.0,0.0712429999999955,0.06340000000000146,3.300000000000178e-05,0.13824400000000026,5.499999999969418e-05,0.16794800593933712
KRL,355,44.20921544209215,14.578259,-70.53418,108.487312,-0.017657,52.041405,-23.186539,0.0,0.1628949999999918,0.1461180000000013,7.499999999999868e-05,0.31904600000000016,0.0001239999999995689,0.3868793378638846
KRL,356,44.333748443337484,14.578259,-70.410461,108.589264,-0.017711,51.819828,-23.186451,0.0,0.12371900000000835,0.10195199999999716,5.400000000000196e-05,0.22157699999999636,8.79999999980896e-05,0.2734903633658778
KRL,357,44.458281444582816,14.578259,-70.290115,108.690445,-0.017765,51.598282,-23.186363,0.0,0.12034599999999784,0.10118099999999686,5.3999999999998494e-05,0.22154600000000357,8.800000000164232e-05,0.2716678031217546
KRL,358,44.58281444582814,14.578259,-70.169022,108.790802,-0.01782,51.376804,-23.186275,0.0,0.1210930000000019,0.10035700000000247,5.4999999999999494e-05,0.22147799999999762,8.800000000164232e-05,0.2716386521668076
KRL,359,44.707347447073474,14.578259,-69.972824,108.950363,-0.017909,51.021015,-23.186134,0.0,0.19619799999999543,0.1595609999999965,8.900000000000227e-05,0.35578900000000147,0.0001409999999992806,0.4365079704289466
KRL,360,44.831880448318806,14.578259,-69.84977,109.048561,-0.017965,50.799736,-23.186045,0.0,0.12305399999999622,0.09819800000001067,5.5999999999997024e-05,0.22127899999999556,8.899999999911756e-05,0.27156866722433054
KRL,361,44.95641344956413,14.578259,-69.721527,109.149399,-0.018024,50.570637,-23.185951,0.0,0.12824300000001188,0.10083799999999599,5.9000000000000025e-05,0.22909900000000505,9.400000000070463e-05,0.28124888161734
KRL,362,45.08094645080946,14.578259,-69.592484,109.249352,-0.018083,50.341621,-23.185858,0.0,0.1290429999999958,0.09995299999999929,5.9000000000000025e-05,0.22901599999999434,9.299999999967667e-05,0.2812312899447645
KRL,363,45.205479452054796,14.578259,-69.390663,109.402679,-0.018177,49.986439,-23.185711,0.0,0.20182099999999537,0.15332700000000443,9.400000000000033e-05,0.3551820000000063,0.0001469999999983429,0.43634294830901527
KRL,364,45.33001245330013,14.578259,-69.264114,109.497002,-0.018236,49.765549,-23.185619,0.0,0.12654899999999714,0.09432299999998861,5.9000000000000025e-05,0.22088999999999714,9.200000000220143e-05,0.27148458846681495
KRL,365,45.45454545454545,14.578259,-69.136826,109.590492,-0.018296,49.544746,-23.185528,0.0,0.12728800000000717,0.09349000000000274,6.0000000000001025e-05,0.22080299999999653,9.099999999762076e-05,0.2714711618828063
KRL,366,45.579078455790786,14.578259,-69.004211,109.686447,-0.018359,49.316158,-23.185431,0.0,0.13261500000000126,0.09595500000000357,6.300000000000056e-05,0.228588000000002,9.700000000023579e-05,0.28115224945214634
KRL,367,45.70361145703612,14.578259,-68.79686,109.833565,-0.018457,48.961658,-23.18528,0.0,0.20735100000000273,0.14711799999999187,9.800000000000086e-05,0.3545000000000016,0.00015100000000245473,0.43624353924155695
KRL,368,45.82814445828144,14.578259,-68.666885,109.924019,-0.018519,48.741207,-23.185186,0.0,0.12997500000000173,0.09045400000000825,6.199999999999956e-05,0.22045099999999707,9.399999999715192e-05,0.27142970143667156
KRL,369,45.952677459526775,14.578259,-68.531494,110.01683,-0.018584,48.512993,-23.185087,0.0,0.13539099999999848,0.09281099999999753,6.499999999999909e-05,0.22821400000000125,9.90000000022917e-05,0.2811160764239564
KRL,370,46.07721046077211,14.578259,-68.400024,110.105583,-0.018648,48.292755,-23.184992,0.0,0.1314699999999931,0.08875299999999697,6.400000000000156e-05,0.22023800000000193,9.499999999817987e-05,0.2714152642612396
KRL,371,46.20174346201743,14.578259,-68.187218,110.246468,-0.018754,47.931168,-23.184834,0.0,0.2128060000000005,0.14088499999999726,0.00010599999999999846,0.3615870000000001,0.000158000000002545,0.44258351938362944
KRL,372,46.326276463262765,14.578259,-68.049072,110.336113,-0.018819,47.71122,-23.184736,0.0,0.1381460000000061,0.08964500000000442,6.499999999999909e-05,0.21994800000000225,9.799999999771103e-05,0.2747684113467257
KRL,373,46.4508094645081,14.578259,-67.919762,110.41877,-0.018883,47.499237,-23.184641,0.0,0.1293099999999896,0.08265699999999754,6.400000000000156e-05,0.21198299999999648,9.500000000173259e-05,0.2617060586975307
KRL,374,46.57534246575342,14.578259,-67.780121,110.506676,-0.018952,47.271675,-23.18454,0.0,0.13964100000001167,0.08790600000000381,6.899999999999962e-05,0.22756199999999893,0.0001010000000007949,0.2810899367159974
KRL,375,46.699875466998755,14.578259,-67.56678,110.638329,-0.019058,46.926651,-23.184383,0.0,0.21334099999999978,0.13165300000000002,0.00010599999999999846,0.3450240000000022,0.00015699999999796432,0.4264838697430437
KRL,376,46.82440846824409,14.578259,-67.425194,110.723961,-0.019129,46.699421,-23.184278,0.0,0.14158599999998955,0.08563200000000393,7.100000000000162e-05,0.2272299999999987,0.00010500000000135401,0.2810923758944684
KRL,377,46.94894146948941,14.578259,-67.287773,110.805779,-0.019199,46.480156,-23.184177,0.0,0.13742100000000335,0.08181799999999839,7.000000000000062e-05,0.21926500000000004,0.0001010000000007949,0.2713961526827539
KRL,378,47.073474470734745,14.578259,-67.144684,110.889633,-0.019271,46.253197,-23.184072,0.0,0.14308900000000335,0.08385400000000232,7.199999999999915e-05,0.2269590000000008,0.0001049999999978013,0.2810984865256334
KRL,379,47.19800747198008,14.578259,-66.916153,111.020782,-0.019388,45.893494,-23.183905,0.0,0.22853100000000381,0.13114899999999352,0.00011699999999999905,0.3597030000000032,0.00016700000000113846,0.44588425398190773
KRL,380,47.3225404732254,14.578259,-66.771103,111.102295,-0.019463,45.666916,-23.183796,0.0,0.14504999999999768,0.08151300000000106,7.500000000000215e-05,0.2265779999999964,0.00010899999999836041,0.28110759374125394
KRL,381,47.447073474470734,14.578259,-66.62529,111.182892,-0.019538,45.440491,-23.183689,0.0,0.14581299999998976,0.08059699999999737,7.499999999999868e-05,0.226424999999999,0.00010699999999985721,0.28111493214874966
KRL,382,47.57160647571607,14.578259,-66.478722,111.262581,-0.019615,45.214222,-23.18358,0.0,0.14656800000000203,0.0796890000000019,7.700000000000068e-05,0.22626900000000205,0.00010900000000191312,0.28112309317450573
KRL,383,47.69613947696139,14.578259,-66.254921,111.381744,-0.019732,44.871227,-23.183414,0.0,0.2238010000000088,0.11916300000000035,0.00011699999999999905,0.34299500000000194,0.0001660000000001105,0.4265352499383906
KRL,384,47.820672478206724,14.578259,-66.106468,111.459145,-0.019811,44.645367,-23.183302,0.0,0.1484529999999893,0.07740100000000893,7.899999999999921e-05,0.22585999999999729,0.00011199999999789156,0.28114403140560706
KRL,385,47.945205479452056,14.578259,-65.962433,111.535622,-0.01989,44.419682,-23.183191,0.0,0.14403500000000236,0.07647699999999702,7.900000000000268e-05,0.22568499999999858,0.00011100000000041632,0.27843949170510923
KRL,386,48.06973848069738,14.578259,-65.802155,111.613777,-0.019973,44.18639,-23.183075,0.0,0.16027800000000525,0.07815499999999531,8.299999999999974e-05,0.23329199999999872,0.00011600000000200339,0.29363654220481544
KRL,387,48.194271481942714,14.578259,-65.56279,111.731689,-0.020103,43.829197,-23.182896,0.0,0.23936499999999228,0.11791200000000401,0.00012999999999999817,0.3571930000000023,0.00017899999999926308,0.44585393478021357
KRL,388,48.318804483188046,14.578259,-65.420639,111.799812,-0.020179,43.622364,-23.182791,0.0,0.14215100000001257,0.06812299999999993,7.599999999999968e-05,0.20683300000000315,0.0001049999999978013,0.2600529881005117
KRL,389,48.44333748443338,14.578259,-65.311714,111.851089,-0.020238,43.466213,-23.182711,0.0,0.10892499999999927,0.05127699999999891,5.9000000000000025e-05,0.15615099999999416,8.00000000005241e-05,0.19717284558477596
KRL,390,48.567870485678704,14.578259,-65.232079,111.889282,-0.020282,43.349384,-23.182652,0.0,0.07963499999999613,0.038192999999992594,4.400000000000237e-05,0.11682900000000274,5.9000000000253294e-05,0.1464563386542196
KRL,391,48.692403486924036,14.578259,-65.145721,111.927795,-0.020327,43.231441,-23.182592,0.0,0.08635800000000415,0.0385130000000089,4.49999999999999e-05,0.1179430000000039,6.000000000128125e-05,0.1511671664317431
KRL,392,48.81693648816937,14.578259,-65.115379,111.941582,-0.020343,43.189423,-23.182571,0.0,0.03034199999999032,0.013786999999993554,1.5999999999998654e-05,0.04201799999999878,2.1000000000270802e-05,0.053630507679856367
KRL,393,48.94146948941469,14.578259,-65.098366,111.949249,-0.020352,43.166309,-23.182558,0.0,0.017013000000005718,0.00766699999999787,8.999999999998592e-06,0.023113999999999635,1.2999999999152578e-05,0.029706603710288812
KRL,394,49.066002490660026,14.578259,-65.09053,111.952728,-0.020356,43.156067,-23.182554,0.0,0.007835999999997512,0.0034789999999986776,4.000000000000531e-06,0.010241999999998086,4.000000000559112e-06,0.01335683094899058
KRL,395,49.19053549190536,14.578259,-65.088722,111.953499,-0.020357,43.153965,-23.182552,0.0,0.0018079999999969232,0.0007710000000002992,1.000000000001e-06,0.0021020000000007144,1.999999998503199e-06,0.00287779672666301
KRL,396,49.31506849315068,14.578259,-65.088722,111.953499,-0.020357,43.153965,-23.182552,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRL,397,49.439601494396015,14.578259,-65.088722,111.953499,-0.020357,43.153965,-23.182552,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRL,398,49.56413449564135,14.578259,-65.088737,111.953491,-0.020357,43.154015,-23.18256,0.0,1.499999999055035e-05,7.999999994012796e-06,0.0,5.000000000165983e-05,7.99999999756551e-06,5.3413481441933234e-05
KRL,399,49.68866749688667,14.578259,-65.092163,111.95182,-0.020355,43.159958,-23.182564,0.0,0.003426000000004592,0.0016710000000017544,1.9999999999985307e-06,0.00594300000000203,4.000000000559112e-06,0.007060381434459576
KRL,400,49.813200498132005,14.578259,-65.102448,111.94693,-0.020349,43.176422,-23.182571,0.0,0.010284999999996103,0.00489000000000317,6.000000000002531e-06,0.016463999999999146,7.000000000090267e-06,0.02001890871151379
KRL,401,49.93773349937734,14.578259,-65.124176,111.936676,-0.020336,43.211823,-23.18259,0.0,0.021728000000010184,0.010253999999989105,1.2999999999999123e-05,0.03540100000000024,1.9000000001767603e-05,0.04278413059769049
KRL,402,50.06226650062266,14.578259,-65.161629,111.919037,-0.020315,43.267818,-23.182621,0.0,0.03745299999999929,0.017639000000002625,2.1000000000000185e-05,0.0559949999999958,3.0999999999892225e-05,0.0696369367290059
KRL,403,50.186799501867995,14.578259,-65.260826,111.872116,-0.020259,43.418911,-23.182699,0.0,0.09919699999998954,0.04692099999999755,5.6000000000000494e-05,0.15109300000000303,7.799999999846818e-05,0.1867370582369729
KRL,404,50.31133250311333,14.578259,-65.34993,111.829605,-0.020209,43.554165,-23.18277,0.0,0.08910400000000607,0.04251100000000463,4.999999999999796e-05,0.1352539999999962,7.100000000193063e-05,0.16745256042832085
KRL,405,50.43586550435865,14.578259,-65.470009,111.771706,-0.020142,43.736401,-23.182863,0.0,0.12007900000000404,0.05789900000000614,6.700000000000109e-05,0.18223600000000317,9.299999999967667e-05,0.22579024176434828
KRL,406,50.560398505603985,14.578259,-65.613327,111.701973,-0.020064,43.950851,-23.182972,0.0,0.14331799999999362,0.06973299999999938,7.800000000000168e-05,0.21444999999999936,0.00010899999999836041,0.26719199254094017
KRL,407,50.68493150684932,14.578259,-65.852325,111.580849,-0.019933,44.316124,-23.183155,0.0,0.23899799999999516,0.12112399999999468,0.00013099999999999917,0.36527300000000196,0.0001829999999998222,0.4530071550858748
KRL,408,50.80946450809464,14.578259,-66.002037,111.507545,-0.019855,44.533951,-23.183264,0.0,0.14971200000000806,0.07330400000000736,7.799999999999821e-05,0.21782699999999977,0.00010900000000191312,0.27429141301543397
KRL,409,50.933997509339974,14.578259,-66.145882,111.433395,-0.019779,44.751938,-23.183371,0.0,0.1438449999999989,0.07414999999998884,7.599999999999968e-05,0.21798700000000082,0.00010699999999985721,0.27149209181668327
KRL,410,51.05853051058531,14.578259,-66.294136,111.355698,-0.019701,44.977875,-23.183481,0.0,0.14825399999999433,0.07769700000000057,7.800000000000168e-05,0.22593699999999473,0.00010999999999938836,0.2811825358694882
KRL,411,51.18306351183063,14.578259,-66.537872,111.22509,-0.019573,45.352196,-23.183662,0.0,0.2437359999999984,0.13060800000000938,0.00012799999999999964,0.3743210000000019,0.000181000000001319,0.46538365629446327
